image_path,label_path
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/00 (98).jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/00 (98).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (1).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (1).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (10).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (10).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (100).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (100).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (11).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (11).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (12).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (12).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (13).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (13).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (14).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (14).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (15).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (15).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (16).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (16).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (17).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (17).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (18).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (18).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (19).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (19).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (2).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (2).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (20).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (20).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (21).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (21).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (22).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (22).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (23).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (23).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (24).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (24).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (25).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (25).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (26).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (26).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (27).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (27).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (28).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (28).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (29).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (29).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (3).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (3).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (30).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (30).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (31).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (31).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (32).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (32).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (33).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (33).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (34).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (34).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (35).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (35).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (36).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (36).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (37).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (37).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (38).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (38).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (39).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (39).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (4).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (4).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (40).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (40).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (41).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (41).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (42).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (42).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (43).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (43).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (44).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (44).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (45).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (45).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (46).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (46).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (47).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (47).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (48).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (48).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (49).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (49).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (5).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (5).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (50).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (50).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (51).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (51).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (52).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (52).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (53).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (53).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (54).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (54).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (55).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (55).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (56).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (56).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (57).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (57).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (58).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (58).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (59).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (59).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (6).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (6).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (60).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (60).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (61).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (61).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (62).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (62).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (63).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (63).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (64).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (64).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (65).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (65).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (66).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (66).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (67).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (67).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (68).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (68).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (69).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (69).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (7).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (7).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (70).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (70).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (71).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (71).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (72).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (72).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (73).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (73).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (74).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (74).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (75).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (75).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (76).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (76).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (77).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (77).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (78).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (78).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (79).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (79).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (8).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (8).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (80).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (80).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (81).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (81).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (82).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (82).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (83).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (83).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (84).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (84).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (85).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (85).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (86).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (86).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (87).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (87).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (88).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (88).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (89).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (89).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (9).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (9).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (90).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (90).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (91).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (91).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (92).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (92).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (93).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (93).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (94).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (94).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (95).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (95).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (96).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (96).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (97).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (97).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (98).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (98).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/11 (99).png,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/11 (99).txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_0.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_0.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_1.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_1.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_10.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_10.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_11.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_11.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_12.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_12.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_13.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_13.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_14.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_14.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_15.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_15.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_16.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_16.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_17.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_17.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_18.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_18.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_19.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_19.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_2.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_2.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_20.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_20.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_21.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_21.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_22.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_22.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_23.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_23.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_24.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_24.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_25.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_25.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_26.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_26.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_27.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_27.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_28.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_28.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_29.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_29.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_3.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_3.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_30.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_30.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_31.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_31.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_32.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_32.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_33.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_33.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_34.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_34.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_35.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_35.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_36.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_36.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_37.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_37.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_38.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_38.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_39.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_39.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_4.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_4.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_40.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_40.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_5.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_5.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_6.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_6.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_7.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_7.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_8.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_8.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video10_9.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video10_9.txt
/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/images/Video1_0.jpg,/home/murtaza/University_Data/deep_learning/assignment3/Task_02_vehicles_dataset/labels/Video1_0.txt
